type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,RUL,<lambda>_Battery_current,<lambda>_Battery_impedance,<lambda>_Current_charge,<lambda>_Current_load,<lambda>_Current_measured,<lambda>_Sense_current,<lambda>_Temperature_measured,<lambda>_Voltage_charge,<lambda>_Voltage_load,<lambda>_Voltage_measured,mean_Battery_current,mean_Battery_impedance,mean_Current_charge,mean_Current_load,mean_Current_measured,mean_Rectified_Impedance,mean_Sense_current,mean_Temperature_measured,mean_Voltage_charge,mean_Voltage_load,mean_Voltage_measured,std_Battery_current,std_Battery_impedance,std_Current_charge,std_Current_load,std_Current_measured,std_Rectified_Impedance,std_Sense_current,std_Temperature_measured,std_Voltage_charge,std_Voltage_load,std_Voltage_measured,Impedance_Magnitude_Avg,Impedance_Magnitude_Change_Rate
impedance,2008-04-20 15:22:22,24,B0005,72,5193,05193.csv,,0.044483715777434665,0.06782555719716843,,186.64371716460815,-0.0377016546344315,,,,917.130805346682,,,,,323.74642291390654,0.2086334585919751,,,,0.0588180872608688,816.0602136712378,,,,,62.8346388422721,0.0719649905138706,,,,0.0087399004683305,125.05015484116662,,,,,0.05880341037543772,
discharge,2008-04-20 15:37:05,24,B0005,73,5194,05194.csv,1.813969388710352,,,375.0,,,,0.0,0.0001667194616035,,12.652111865165658,,0.0,-0.965534533761343,,,,-1.899956284153005,-1.9136209099025527,,,31.56558649878708,,2.527672131147541,3.556833231052199,,,,0.4331495214917525,0.4361071320744154,,,3.489822310500097,,0.5891073351698549,0.2401290130965145,,
impedance,2008-04-20 17:03:01,24,B0005,74,5195,05195.csv,,0.04482791300205649,0.07288826952758304,,179.5864643387184,-0.1036864088010848,,,,918.6016862850992,,,,,325.3006589654104,0.2125483427978235,,,,0.0591731137507195,814.0559567557078,,,,,68.04420052412942,0.0815198849778242,,,,0.00986900668744,127.31119209936637,,,,,0.05916043441038008,
charge,2008-04-20 17:17:44,24,B0005,75,5196,05196.csv,,,,,,,0.0,,0.0013059612606604,,-0.7477960203138494,0.0,,0.7469923892969974,,,0.9507788671023965,,0.9583515841331876,,,25.208644345593083,4.433454248366013,,4.063497194671534,,,0.6609338013448178,,0.6654357595971921,,,1.2433521500198332,0.7489742819374653,,0.1630987132205739,,
impedance,2008-04-20 20:35:56,24,B0005,76,5197,05197.csv,,0.04441416485910045,0.06885805241213436,,183.2044969182153,-0.0338980526366259,,,,920.633568821644,,,,,323.50378066322514,0.2091233281246893,,,,0.0588946969933982,816.0645446470699,,,,,62.99080102797683,0.0727603177014298,,,,0.0086059217704711,125.19286723721868,,,,,0.05888155339817348,
discharge,2008-04-20 20:50:38,24,B0005,77,5198,05198.csv,1.802765665167823,,,371.0,,,,-0.0002,-0.0056028316480819,,12.07648917576065,,0.0,-0.8979689687563419,,,,-1.8890437158469948,-1.902581974571906,,,31.59124667045208,,2.5117868852459013,3.5624410850948944,,,,0.4552670780587353,0.4586111812467354,,,3.46465231316726,,0.6145582380530965,0.2253102623843757,,
impedance,2008-04-20 22:16:35,24,B0005,78,5199,05199.csv,,0.04466450679894579,0.0727868237536811,,180.0681883557682,-0.110591215894663,,,,918.2098529444188,,,,,326.0188230535403,0.2121871066588963,,,,0.0585940000410363,813.1977076998731,,,,,68.8842032789632,0.0826190364783756,,,,0.0097361787245146,127.55079529915253,,,,,0.0585783908409698,
charge,2008-04-20 22:31:18,24,B0005,79,5200,05200.csv,,,,,,,0.0,,-0.0042879915140991,,-0.9620887867085736,0.0,,0.7167030176206004,,,0.9166269757639622,,0.923985399312232,,,25.22309620072603,4.29054478398314,,4.070367166586395,,,0.6721739935342461,,0.6769028538171947,,,1.2415952842022244,1.079120055530224,,0.1579894298495665,,
impedance,2008-04-21 02:00:19,24,B0005,80,5201,05201.csv,,0.04453544590029642,0.06779434699116274,,173.8232098601419,-0.0246838688897578,,,,915.2392128559244,,,,,323.4884656686245,0.2094623538790992,,,,0.0588219869463133,816.0180115342195,,,,,63.56671469427907,0.0738811175704482,,,,0.0084433104858128,125.0251397602141,,,,,0.05881069068256188,
discharge,2008-04-21 02:15:02,24,B0005,81,5202,05202.csv,1.804077040117352,,,367.0,,,,0.0,-0.0007758466760242,,12.604649726279211,,0.0,-0.9364912990190524,,,,-1.8994175824175823,-1.9130621638638965,,,31.603485399391182,,2.5213186813186814,3.5591407106855666,,,,0.4342880248509388,0.4374122485698811,,,3.492189073621994,,0.5879874539030767,0.2343829081837709,,
impedance,2008-04-21 03:26:58,24,B0005,82,5203,05203.csv,,0.04502135245555801,0.06940408185539676,,175.92344833709376,-0.0954469853847435,,,,918.5886539325994,,,,,326.4404326008007,0.2112146235161216,,,,0.0578418114913817,812.7456511788722,,,,,68.35008900454378,0.0821686268687616,,,,0.0092338086233507,127.0595296185971,,,,,0.05783044008237569,
charge,2008-04-21 17:51:26,24,B0005,83,5204,05204.csv,,,,,,,0.0,,-3.797628189232996e-05,,-0.9716780150108236,0.0,,0.7060886832938142,,,0.9302763018065888,,0.9376239238395176,,,25.60871637467594,4.357848034006377,,4.07050172134266,,,0.6669601443972449,,0.6716307657527038,,,1.23838941132988,0.9476435956247355,,0.1566459586769216,,
charge,2008-04-22 14:15:41,24,B0005,84,5205,05205.csv,,,,,,,0.0,,0.0008148272092868,,-0.0556348281143641,0.0,,-4.191206083832206,,,0.0081615120274914,,0.0073240257131663,,,23.90418141837992,0.1454329896907216,,4.210968137972064,,,0.2217813223337167,,0.2225258553813552,,,0.0531811903914673,0.7857839797295768,,0.1747107859817054,,
discharge,2008-04-22 15:33:49,24,B0005,85,5206,05206.csv,1.8518025516704486,,,363.0,,,,0.0,-0.0014454827713142,,12.501003749267824,,0.0,-0.9517866950203232,,,,1.906736388140162,-1.920618117118412,,,31.91556385491565,,2.512035040431267,3.5573161327793144,,,,0.4182759609518128,0.4210961516440683,,,3.5124329149973468,,0.5744627914572447,0.2247833797121463,,
impedance,2008-04-22 16:33:03,24,B0005,86,5207,05207.csv,,0.04610646564263781,0.07041083307756363,,-156.54751753835868,0.1472569863467032,,,,84.83191647269246,,,,,329.7605427096183,0.204169244712495,,,,0.0589783146694675,834.3467671339095,,,,,42.24372607867951,0.0363376625325106,,,,0.0082068202259078,35.547813598253335,,,,,0.05896759713882655,
charge,2008-04-22 17:04:53,24,B0005,87,5208,05208.csv,,,,,,,0.0,,-9.652183410890004e-05,,-1.5626685945295191,0.0,,0.7962971411800552,,,0.6908220825362121,,0.6962458837408646,,,25.487835720020836,4.23631675321126,,4.130785490934083,,,0.6548060349903173,,0.6595252439888826,,,1.3153054710637593,1.081095178808626,,0.1251939213123075,,
impedance,2008-04-22 19:54:32,24,B0005,88,5209,05209.csv,,0.04646251600050638,0.06993774302336724,,-155.32032831510335,0.1425357007076516,,,,82.56930774444402,,,,,328.2512221429307,0.2060717005639,,,,0.0607128296847327,835.8887526465611,,,,,41.40511687628202,0.0347291851994026,,,,0.0086281803061999,34.09645738734234,,,,,0.0607018349949313,
discharge,2008-04-22 20:26:18,24,B0005,89,5210,05210.csv,1.8307038456739428,,,359.0,,,,0.0,-0.0004106102300669,,12.535775742239904,,0.0,-0.9395347353505774,,,,1.9161506849315069,-1.9298830859597569,,,32.081128118597164,,2.5250219178082194,3.561870782772737,,,,0.3971010220802346,0.3998423776454544,,,3.3961568803744853,,0.5478159327927462,0.2235720445769139,,
impedance,2008-04-22 21:24:34,24,B0005,90,5211,05211.csv,,0.04766732499763113,0.06870142026856427,,-155.90611212504407,0.1477177078500193,,,,84.50396624264727,,,,,329.8020143497161,0.2040874124417423,,,,0.0590528786156822,834.2855150530755,,,,,42.06917581386666,0.0360251199454874,,,,0.007934968456146,35.62786035348852,,,,,0.05904168819794309,
charge,2008-04-22 21:56:21,24,B0005,91,5212,05212.csv,,,,,,,0.0,,0.0038869220407253,,-1.885060741853316,0.0,,0.7514110991008986,,,0.6842504091653028,,0.6900210401744444,,,25.536147530542536,4.251123840698308,,4.132787640999776,,,0.6539982014578208,,0.6586076598821119,,,1.3830925487543266,1.050199924288611,,0.1219660596738005,,
impedance,2008-04-23 00:46:24,24,B0005,92,5213,05213.csv,,0.04772385451119983,0.06950417544214327,,-149.42632918444818,0.1375558535278717,,,,81.73761835341236,,,,,328.081409713076,0.2060690607295631,,,,0.0607939252624168,835.9033654230419,,,,,41.015599388883054,0.0339953557461792,,,,0.0083026013152455,34.27634565062801,,,,,0.0607818397602423,
discharge,2008-04-23 01:18:11,24,B0005,93,5214,05214.csv,1.8199041089501267,,,355.0,,,,0.0002,0.0037017069781644,,12.489705127459729,,0.0,-0.9187067222813248,,,,1.9156760330578515,-1.929300528480541,,,31.849792632896243,,2.520526170798898,3.5617586337260088,,,,0.3981392684425044,0.4008377365876798,,,3.3849959023295284,,0.5479640431134524,0.2213510620234656,,
impedance,2008-04-23 02:16:08,24,B0005,94,5215,05215.csv,,0.04786769518725868,0.06782851501053842,,-153.38766985258707,0.1380797154829768,,,,83.4175828275188,,,,,329.935514342777,0.2037795951299453,,,,0.0590777125099608,834.2148141541592,,,,,41.6592165567239,0.0345996211671834,,,,0.0079596286196739,35.32367898534433,,,,,0.059065380937125975,
charge,2008-04-23 02:47:55,24,B0005,95,5216,05216.csv,,,,,,,0.0,,-0.0023214530903655,,-2.057700170232721,0.0,,0.7233981880138369,,,0.6470267532467532,,0.652562076583841,,,25.11639328351016,4.035221298701299,,4.137730987261442,,,0.6533387017036275,,0.65806530501401,,,1.411758027306932,1.384712327167071,,0.1174239385884643,,
impedance,2008-04-23 05:46:32,24,B0005,96,5217,05217.csv,,0.04694022963323793,0.069661211991841,,-158.513453000528,0.1445517258302932,,,,79.46249374708884,,,,,328.10890304564697,0.2061177208205368,,,,0.0608281012867922,835.690480880449,,,,,41.26577039132116,0.0347474114882403,,,,0.0085165937217069,34.014123589008655,,,,,0.06081752682094791,
discharge,2008-04-23 06:18:19,24,B0005,97,5218,05218.csv,1.8093079637028517,,,351.0,,,,-0.0002,0.0007514907931188,,12.50393270872362,,0.0,-0.8897319469266707,,,,1.9099110497237568,-1.923330987770314,,,31.465690433362017,,2.510174033149171,3.5597307651083123,,,,0.4111383035453013,0.4140883105105742,,,3.4211588441551437,,0.5633345911581527,0.2192753243650964,,
impedance,2008-04-23 07:16:07,24,B0005,98,5219,05219.csv,,0.045613419083722975,0.0690386303340568,,-150.26432496188036,0.136216006238,,,,81.5757800605461,,,,,330.26931450496863,0.203384531080859,,,,0.0588956242490355,834.0595408643582,,,,,41.58739355958102,0.0344006099035362,,,,0.0082316616745685,35.29108895245413,,,,,0.05888554636760318,
charge,2008-04-23 07:47:54,24,B0005,99,5220,05220.csv,,,,,,,0.0,,-0.0002996373346979,,-1.6663860052634014,0.0,,0.7030117074472404,,,0.6836146839635661,,0.6894028487761957,,,24.93654575305907,4.3193171404913056,,4.135482199390235,,,0.6510757300976178,,0.6557669037194539,,,1.3553103993636084,0.9072646638324324,,0.1176448868218646,,
impedance,2008-04-23 10:36:13,24,B0005,100,5221,05221.csv,,0.04702798243208013,0.07112946749607083,,-154.83903517866295,0.1425174249038316,,,,82.4661793200014,,,,,327.06239852935647,0.2075354715442657,,,,0.0618021391785467,837.0367820064852,,,,,40.94453259204798,0.0343002818898933,,,,0.0086751056178526,34.11549710115141,,,,,0.061791792505655044,
discharge,2008-04-23 11:08:00,24,B0005,101,5222,05222.csv,1.80460990458052,,,347.0,,,,0.0,-1.1140932511199964e-05,,12.658349641149684,,0.0,-0.9044040692085722,,,,1.9149688888888887,-1.9284469980320087,,,31.40934895665032,,2.511605555555556,3.5575937553540915,,,,0.399717936663001,0.4025003826410406,,,3.40239559793214,,0.5492317551456896,0.2239537871103155,,
impedance,2008-04-23 12:05:30,24,B0005,102,5223,05223.csv,,0.04672887233883059,0.06971129972921941,,-161.1575497216889,0.1484634603984419,,,,83.300549678616,,,,,329.2653727664951,0.2048275551177437,,,,0.0595621451501437,834.6662312921793,,,,,42.1019895993916,0.0360167490524748,,,,0.0084622060584484,34.98772216738346,,,,,0.059552607094022075,
charge,2008-04-23 12:37:17,24,B0005,103,5224,05224.csv,,,,,,,0.0,,0.0034887931481465,,-1.3306534222975728,0.0,,0.6943916028175487,,,0.6467467923540193,,0.6521290223116656,,,25.09997200587896,4.092517151086672,,4.139326441744096,,,0.6514525885716324,,0.6561745312865945,,,1.313214337395909,1.307920744770491,,0.1148912420998881,,
impedance,2008-04-23 15:34:37,24,B0005,104,5225,05225.csv,,0.047755380262671634,0.07167079612312527,,-154.06863051233162,0.1447578058225736,,,,87.43168944871309,,,,,326.57125558295434,0.2081124596181813,,,,0.0620196049873979,837.2074435995327,,,,,41.05605569562693,0.0349437967977329,,,,0.0083701096429957,34.57012111556709,,,,,0.06200839306841534,
discharge,2008-04-23 16:06:25,24,B0005,105,5226,05226.csv,1.7993770651972192,,,343.0,,,,-0.0002,6.590152372880001e-05,,12.50238378913402,,0.0,-0.882476975648371,,,,1.9094477777777776,-1.9231439161693824,,,31.90224747551808,,2.503302777777778,3.5597237883937995,,,,0.4122321688727649,0.4150774096349069,,,3.436739888008232,,0.5641037903996369,0.2209801800385344,,
impedance,2008-04-23 17:03:55,24,B0005,106,5227,05227.csv,,0.04691622519628201,0.06913343554751465,,-157.38314166808476,0.1484541675533362,,,,82.94295463247113,,,,,329.48423702974543,0.2045607718256385,,,,0.0593101679293388,834.5727336797744,,,,,42.21938898233793,0.036101152044374,,,,0.0079660642279684,35.34157674535498,,,,,0.059299396984560174,
charge,2008-04-23 17:35:42,24,B0005,107,5228,05228.csv,,,,,,,0.0,,-0.0004928608422062,,-1.837422533198005,0.0,,0.6855999501606114,,,0.6513195767195767,,0.6568967324675313,,,25.238210571113736,4.08774708994709,,4.138977878664847,,,0.6514894100668862,,0.656193886747182,,,1.406885877518086,1.3197310755329807,,0.1147738923939853,,
impedance,2008-04-23 20:31:10,24,B0005,108,5229,05229.csv,,0.047022939446838434,0.06976696183555635,,-147.8946558234186,0.1342852412691656,,,,83.33422343216262,,,,,327.7284294737983,0.2064938918732452,,,,0.0610905077808225,836.3738531047999,,,,,40.832754477694266,0.0336057034192081,,,,0.0084211418051818,34.40604711235856,,,,,0.06108022020421718,
discharge,2008-04-23 21:02:58,24,B0005,109,5230,05230.csv,1.7884432335370462,,,339.0,,,,0.0,-0.0009130066715094,,12.228170128777313,,0.0,-0.851366218376326,,,,1.903607242339833,-1.917014964043808,,,31.649024294808623,,2.49866295264624,3.559061771422033,,,,0.4248635811986787,0.427886714229778,,,3.43441537775388,,0.5804464093492637,0.2177151433764468,,
impedance,2008-04-23 22:00:19,24,B0005,110,5231,05231.csv,,0.046604793185003,0.06852215228822905,,-162.06964031175477,0.1518511969125431,,,,84.0739268228217,,,,,329.79991862373186,0.2042298584635636,,,,0.0590129924669262,834.2083630473444,,,,,42.46044918898942,0.0367946309208171,,,,0.0077973122906851,35.31521284125875,,,,,0.0590038337301872,
charge,2008-04-23 22:32:06,24,B0005,111,5232,05232.csv,,,,,,,0.0,,0.0028469256397038,,-1.8258390451432085,0.0,,0.6664763479384188,,,0.6789608876560335,,0.6848687577377983,,,25.07672112938372,4.335140915395285,,4.1375438860840354,,,0.6494905173708041,,0.6540361202193837,,,1.3993047788888828,0.86872371372731,,0.114729863927384,,
impedance,2008-04-24 01:19:46,24,B0005,112,5233,05233.csv,,0.046245370477528074,0.0719248993978976,,-159.30507378735743,0.1507009592248688,,,,85.03754639639851,,,,,327.4210166381997,0.2072948284918152,,,,0.0614595098867453,836.9902317215368,,,,,41.39320799432317,0.0356093715389468,,,,0.0086794472627639,34.34038291513604,,,,,0.061447594950011494,
discharge,2008-04-24 01:51:33,24,B0005,113,5234,05234.csv,1.7829230484252723,,,335.0,,,,0.0,-0.0021315144229751,,12.586940227476967,,0.0,-0.8621905564301433,,,,1.908672829131653,-1.922048805055383,,,31.48874626238971,,2.502120448179272,3.557015527748059,,,,0.4138809890632628,0.4167099351187296,,,3.4726866358971216,,0.5670344891238789,0.2205202807545798,,
impedance,2008-04-24 02:48:35,24,B0005,114,5235,05235.csv,,0.04683293993011124,0.06946896899621643,,-162.39850711243847,0.1522464784199518,,,,85.76689622034746,,,,,329.1304126308298,0.2050161808055928,,,,0.0595797226967025,834.7697535531528,,,,,42.27127902777551,0.0367186150368289,,,,0.0081840134774024,35.184022547301154,,,,,0.059569171018121314,
charge,2008-04-24 03:20:23,24,B0005,115,5236,05236.csv,,,,,,,0.0,,0.0002120700711085,,-1.9435980164268152,0.0,,0.6570126454652772,,,0.6371970726607423,,0.6428013189320935,,,24.785407292651826,4.076143491897543,,4.142130778874384,,,0.6488956433229109,,0.6535519596676882,,,1.4302621550945835,1.3295814939588677,,0.111262406541573,,
impedance,2008-04-24 06:18:12,24,B0005,116,5237,05237.csv,,0.04618610336751238,0.07193787056034481,,-157.693153131798,0.1495712909992388,,,,85.01626197538133,,,,,326.97942631027644,0.2077058408843159,,,,0.0616518036895534,837.0955215795121,,,,,41.32622759974145,0.0356887222464328,,,,0.0087315031390419,33.97482428525342,,,,,0.0616393013221521,
discharge,2008-04-24 06:50:00,24,B0005,117,5238,05238.csv,1.7730337158018288,,,331.0,,,,0.0,-0.0029173287133617,,12.576804777871192,,0.0,-0.8348648862749997,,,,1.902809550561798,-1.916230282154988,,,31.329995610092634,,2.4921376404494384,3.5562481933590964,,,,0.4265655068413757,0.4295413747370515,,,3.514379646067548,,0.5818013703342985,0.2174209016772111,,
impedance,2008-04-24 07:46:53,24,B0005,118,5239,05239.csv,,0.04624136663986422,0.06934916902797013,,-155.54600239660132,0.1398640216652307,,,,80.75312535778255,,,,,330.06769938462736,0.2036885751573788,,,,0.0590105543436489,834.1564071579614,,,,,41.7667493664393,0.0346943637783776,,,,0.0078940071493701,35.30576628669386,,,,,0.059000882567581986,
charge,2008-04-24 08:18:41,24,B0005,119,5240,05240.csv,,,,,,,0.0,,-0.0016279069590619,,-1.700490081258856,0.0,,0.6408247484589715,,,0.6301226930075384,,0.6353957512752217,,,24.684734315899224,4.06388718481934,,4.143752782064051,,,0.6475596829056232,,0.652330709333722,,,1.3746850787420568,1.3433196513329806,,0.1095153215367823,,
impedance,2008-04-24 11:17:36,24,B0005,120,5241,05241.csv,,0.04773737014313117,0.0703395836124857,,-156.0932781572403,0.1487079595542966,,,,81.68032478583393,,,,,326.75009584247334,0.2079200623048283,,,,0.0618399508746355,837.0665785543844,,,,,41.22972946583674,0.0354774880393694,,,,0.008637615990717,34.202556793115846,,,,,0.06182597990518199,
discharge,2008-04-24 11:49:24,24,B0005,121,5242,05242.csv,1.773037755078937,,,327.0,,,,0.0,-3.098644978440004e-05,,12.970023192656557,,0.0,-0.8633812874677913,,,,1.908174647887324,-1.9220800182578983,,,31.569551201845574,,2.496878873239437,3.5532756526091784,,,,0.4149922647561424,0.4178785715198085,,,3.567777065471613,,0.5684121351126836,0.224526234810215,,
impedance,2008-04-24 12:46:08,24,B0005,122,5243,05243.csv,,0.049427483436388156,0.0695498357572787,,-157.80115246061067,0.1485996674395011,,,,87.73930432632221,,,,,327.9080220813568,0.206531301952711,,,,0.0607132467013419,835.8814687952621,,,,,41.83750992430179,0.0358564654896378,,,,0.0078023636943971,35.02371483284796,,,,,0.060703477100066065,
charge,2008-04-24 13:17:56,24,B0005,123,5244,05244.csv,,,,,,,0.0,,0.0015821025921106,,-1.397558029258125,0.0,,0.6457394873754367,,,0.639825019794141,,0.644943392264159,,,25.22288378016189,4.100032990234891,,4.142407348200687,,,0.6479935018210875,,0.6527878656665314,,,1.3357840059584,1.297563822521023,,0.110596199553462,,
impedance,2008-04-24 16:14:07,24,B0005,124,5245,05245.csv,,0.04838334154876506,0.06973812701544792,,-147.0358646192963,0.1396427092895662,,,,81.7013737443084,,,,,326.66504174084383,0.2077385501958587,,,,0.0618970463749114,837.0241797794938,,,,,40.79628464360642,0.0341815085758197,,,,0.0082315025780754,34.20790297479076,,,,,0.06188507069690081,
discharge,2008-04-24 16:45:56,24,B0005,125,5246,05246.csv,1.7678721106662054,,,323.0,,,,-0.0002,0.0036655644408821,,12.753067941382966,,0.0,-0.8439190700795209,,,,1.9025887323943664,-1.916241789031196,,,32.111426258867944,,2.492509859154929,3.556266431640255,,,,0.4271323124068945,0.4301544929609481,,,3.5475097749142765,,0.582737473029789,0.220967427617451,,
impedance,2008-04-24 17:42:40,24,B0005,126,5247,05247.csv,,0.04747841688797767,0.06488297170955903,,-156.41085610345067,0.1484768892193513,,,,85.73946322640313,,,,,328.7053828720068,0.2055014205366769,,,,0.0598591755149228,834.980705989275,,,,,42.13884936693725,0.0360457116982475,,,,0.0082496723295844,35.48993410895716,,,,,0.05984629246063646,
charge,2008-04-24 18:14:28,24,B0005,127,5248,05248.csv,,,,,,,0.0,,0.0011578475955604,,-1.7106127628695305,0.0,,0.6404960610612713,,,0.6538460497835498,,0.6592412796626481,,,25.651300573733486,4.192531385281385,,4.140988175836148,,,0.6481614400298981,,0.6528510788685237,,,1.3841036959120872,1.1532497079409334,,0.1115111719942285,,
impedance,2008-04-24 21:06:22,24,B0005,128,5249,05249.csv,,0.048037510039299486,0.07012511424776673,,-152.33382252873665,0.1425514248010483,,,,83.54368865206322,,,,,326.72089630815884,0.2078583090140432,,,,0.0619135585145075,837.0934832250264,,,,,40.95389616022682,0.0345143632142634,,,,0.0078830773772218,34.44168810388665,,,,,0.061900384218574196,
