type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,RUL,delta_0
discharge,2010-07-31 09:08:38,4,B0045,78,263,00263.csv,0.6971551798505504,,,0.0,0.1900949701011333
charge,2010-07-31 10:29:39,4,B0045,79,264,00264.csv,,,,,1.8036281058417938
discharge,2010-07-31 13:31:07,4,B0045,80,265,00265.csv,0.6832460217432723,,,0.0,0.43112508886873574
impedance,2010-07-31 14:55:48,24,B0045,81,266,00266.csv,,0.07557825218769972,0.2381588363945259,,0.9964654528305159
charge,2010-07-31 15:27:42,4,B0045,82,267,00267.csv,,,,,1.7450002462177343
impedance,2010-07-31 18:33:11,24,B0045,83,268,00268.csv,,0.0694793009922898,0.22331633781203572,,0.4432242297393929
discharge,2010-08-03 15:52:53,4,B0045,84,269,00269.csv,0.6822029317493292,,,0.0,0.25951586820109757
impedance,2010-08-03 17:20:28,24,B0045,85,270,00270.csv,,0.07514815569756747,0.23805857497858054,,0.9796939079321381
charge,2010-08-03 17:52:22,4,B0045,86,271,00271.csv,,,,,1.5234889057503151
impedance,2010-08-03 20:57:49,24,B0045,87,272,00272.csv,,0.06953400672173231,0.22353689737938615,,0.404620788304434
discharge,2010-08-03 21:29:43,4,B0045,88,273,00273.csv,0.7289529213213379,,,0.0,0.3470211687393814
charge,2010-08-03 22:54:43,4,B0045,89,274,00274.csv,,,,,1.7229814816617857
discharge,2010-08-04 01:56:12,4,B0045,90,275,00275.csv,0.7139321758287004,,,0.0,0.2709398555209267
charge,2010-08-04 03:19:23,4,B0045,91,276,00276.csv,,,,,1.624850726292138
discharge,2010-08-04 06:20:57,4,B0045,92,277,00277.csv,0.6957731747455482,,,0.0,0.1745930310463504
charge,2010-08-04 07:43:19,4,B0045,93,278,00278.csv,,,,,1.6635595414806783
discharge,2010-08-04 10:44:49,4,B0045,94,279,00279.csv,0.7018312962317095,,,0.0,0.17844647020131998
charge,2010-08-04 12:06:28,4,B0045,95,280,00280.csv,,,,,1.7041274830169835
discharge,2010-08-04 15:07:58,4,B0045,96,281,00281.csv,0.6911808244378487,,,0.0,0.23330111899176145
impedance,2010-08-04 16:32:38,24,B0045,97,282,00282.csv,,0.07784268933035374,0.25487499179135786,,0.9627486929160006
charge,2010-08-04 17:04:33,4,B0045,98,283,00283.csv,,,,,1.5067975319389515
impedance,2010-08-04 20:10:04,24,B0045,99,284,00284.csv,,0.07028850528402687,0.22476954143458322,,0.3953739808140992
discharge,2010-08-04 20:41:59,4,B0045,100,285,00285.csv,0.6843279752855028,,,0.0,0.21882033703239476
charge,2010-08-04 22:02:33,4,B0045,101,286,00286.csv,,,,,1.8519434843532283
discharge,2010-08-05 01:04:03,4,B0045,102,287,00287.csv,0.6741394908812485,,,0.0,0.26866999487528526
charge,2010-08-05 02:23:35,4,B0045,103,288,00288.csv,,,,,0.15869277556695324
discharge,2010-08-05 05:25:07,4,B0045,104,289,00289.csv,0.6670070174301739,,,0.0,0.6026179534094241
charge,2010-08-05 06:44:04,4,B0045,105,290,00290.csv,,,,,1.5124767985804883
discharge,2010-08-05 09:45:36,4,B0045,106,291,00291.csv,0.6804085117374855,,,0.0,0.6135860168425125
charge,2010-08-05 11:04:13,4,B0045,107,292,00292.csv,,,,,1.9605162537910246
discharge,2010-08-05 14:05:44,4,B0045,108,293,00293.csv,0.6617864063235485,,,0.0,0.7210887783655958
impedance,2010-08-05 15:27:47,24,B0045,109,294,00294.csv,,0.07665661819286428,0.2524318071765449,,1.0012151668036648
charge,2010-08-05 15:59:42,4,B0045,110,295,00295.csv,,,,,1.8234402569317714
impedance,2010-08-05 19:05:13,24,B0045,111,296,00296.csv,,0.07265624639199955,0.21751930365478941,,0.7137853402416551
discharge,2010-08-05 19:37:08,4,B0045,112,297,00297.csv,0.6623168733492338,,,0.0,0.25750552362534274
charge,2010-08-05 20:54:47,4,B0045,113,298,00298.csv,,,,,1.560422045642043
discharge,2010-08-05 23:56:22,4,B0045,114,299,00299.csv,0.6679358357181778,,,0.0,0.49390746774987826
charge,2010-08-06 01:13:28,4,B0045,115,300,00300.csv,,,,,1.5026759416202013
discharge,2010-08-06 04:15:03,4,B0045,116,301,00301.csv,0.6488990885270688,,,0.0,0.33185283840188307
charge,2010-08-06 05:31:48,4,B0045,117,302,00302.csv,,,,,1.5092370484036886
discharge,2010-08-06 08:33:24,4,B0045,118,303,00303.csv,0.6503639129625527,,,0.0,0.5796165973195905
charge,2010-08-06 09:49:49,4,B0045,119,304,00304.csv,,,,,2.0984756976622814
discharge,2010-08-06 12:51:21,4,B0045,120,305,00305.csv,0.6572077690202801,,,0.0,0.6703187752033982
impedance,2010-08-06 14:11:12,24,B0045,121,306,00306.csv,,0.07666311141532818,0.268866501378989,,0.521246452740115
charge,2010-08-06 14:43:07,4,B0045,122,307,00307.csv,,,,,1.589020285686866
impedance,2010-08-06 17:48:41,24,B0045,123,308,00308.csv,,0.07168773446374989,0.24943260069581252,,0.8046767753468013
discharge,2010-08-06 18:20:37,4,B0045,124,309,00309.csv,0.6363517458476216,,,0.0,0.3525211827937053
charge,2010-08-06 19:36:20,4,B0045,125,310,00310.csv,,,,,1.6928917680259676
discharge,2010-08-06 22:37:51,4,B0045,126,311,00311.csv,0.6536449360948587,,,0.0,0.27245973744494706
charge,2010-08-06 23:53:10,4,B0045,127,312,00312.csv,,,,,1.4390047728329964
discharge,2010-08-07 02:54:46,4,B0045,128,313,00313.csv,0.6391428272150887,,,0.0,0.5086055919428366
charge,2010-08-07 04:09:31,4,B0045,129,314,00314.csv,,,,,1.6875816868506497
discharge,2010-08-07 07:11:08,4,B0045,130,315,00315.csv,0.6482206049496236,,,0.0,0.40076341873235494
charge,2010-08-07 08:25:18,4,B0045,131,316,00316.csv,,,,,1.529803980321945
discharge,2010-08-07 11:26:50,4,B0045,132,317,00317.csv,0.6287957471922729,,,0.0,0.4740867281590592
impedance,2010-08-07 12:32:26,24,B0045,133,318,00318.csv,,0.07651043534404252,0.2518232270228343,,1.0115715029517875
charge,2010-08-07 13:04:21,4,B0045,134,319,00319.csv,,,,,1.7768771475400937
impedance,2010-08-07 16:09:53,24,B0045,135,320,00320.csv,,0.0716378959549494,0.24356737218825464,,0.9292903782961304
discharge,2010-08-10 15:39:28,4,B0045,136,321,00321.csv,0.6380571850193401,,,0.0,0.7225067958161772
impedance,2010-08-10 17:04:18,24,B0045,137,322,00322.csv,,0.07903440492836379,0.2539874762415775,,0.24577009635556601
charge,2010-08-10 17:36:14,4,B0045,138,323,00323.csv,,,,,1.7007030911515837
impedance,2010-08-10 20:41:53,24,B0045,139,324,00324.csv,,0.07309229911598115,0.24055566004243167,,0.9744715161541547
discharge,2010-08-10 21:13:49,4,B0045,140,325,00325.csv,0.6554825047832906,,,0.0,0.15506169302059405
charge,2010-08-10 22:33:31,4,B0045,141,326,00326.csv,,,,,1.5854185449546405
discharge,2010-08-11 01:35:02,4,B0045,142,327,00327.csv,0.6484934835397033,,,0.0,0.4592123683231197
charge,2010-08-11 02:53:22,4,B0045,143,328,00328.csv,,,,,1.6319405283797968
discharge,2010-08-11 05:54:59,4,B0045,144,329,00329.csv,0.6454071687844921,,,0.0,0.2753555099326385
charge,2010-08-11 07:12:27,4,B0045,145,330,00330.csv,,,,,1.427400827968463
discharge,2010-08-11 10:14:04,4,B0045,146,331,00331.csv,0.6427008031845645,,,0.0,0.38684115172445727
charge,2010-08-11 11:31:14,4,B0045,147,332,00332.csv,,,,,1.8334909102608918
discharge,2010-08-11 14:32:46,4,B0045,148,333,00333.csv,0.6352454880802477,,,0.0,0.4722047789288539
impedance,2010-08-11 15:53:17,24,B0045,149,334,00334.csv,,0.07819962577575235,0.26027617128815606,,0.868553185129272
charge,2010-08-11 16:25:13,4,B0045,150,335,00335.csv,,,,,1.8379845350097959
impedance,2010-08-11 19:30:44,24,B0045,151,336,00336.csv,,0.07196197013376011,0.23710627029581982,,0.6468756041248482
discharge,2010-08-12 12:34:22,4,B0045,152,337,00337.csv,0.6156760019587869,,,0.0,0.40467677157768084
impedance,2010-08-12 13:55:19,24,B0045,153,338,00338.csv,,0.07678814571035394,0.2441680163515987,,0.9727507527590341
charge,2010-08-12 14:27:15,4,B0045,154,339,00339.csv,,,,,0.13868293863846848
impedance,2010-08-12 17:32:50,24,B0045,155,340,00340.csv,,0.07339044256832125,0.2523682559402184,,0.9482612285524932
discharge,2010-08-12 18:04:47,4,B0045,156,341,00341.csv,0.6170833682807023,,,0.0,0.24354862612917505
charge,2010-08-12 19:22:39,4,B0045,157,342,00342.csv,,,,,1.5289313310825117
discharge,2010-08-12 22:24:12,4,B0045,158,343,00343.csv,0.6434227390858672,,,0.0,0.3839193353325907
charge,2010-08-12 23:40:56,4,B0045,159,344,00344.csv,,,,,1.4538664862382618
discharge,2010-08-13 02:42:32,4,B0045,160,345,00345.csv,0.6278124433742752,,,0.0,0.3546339186318739
charge,2010-08-13 03:58:07,4,B0045,161,346,00346.csv,,,,,1.5289777818818162
discharge,2010-08-13 06:59:39,4,B0045,162,347,00347.csv,0.6290078315253372,,,0.0,0.31695504593395524
charge,2010-08-13 08:14:54,4,B0045,163,348,00348.csv,,,,,1.895665150682256
discharge,2010-08-13 11:16:29,4,B0045,164,349,00349.csv,0,,,0.0,2.5128609221929943
impedance,2010-08-13 11:55:20,24,B0045,165,350,00350.csv,,0.07710168771896372,0.23380874578902575,,0.7903047970136904
charge,2010-08-13 12:27:18,4,B0045,166,351,00351.csv,,,,,1.4619836249984
impedance,2010-08-13 15:32:55,24,B0045,167,352,00352.csv,,0.07391032139929392,0.2501676896592772,,0.9006699471021359
discharge,2010-08-16 10:57:07,4,B0045,168,353,00353.csv,0.6266355568292261,,,0.0,0.3884359624550191
impedance,2010-08-16 12:24:17,24,B0045,169,354,00354.csv,,0.07644354445879684,0.256447267226129,,0.9483484322769825
charge,2010-08-16 12:56:14,4,B0045,170,355,00355.csv,,,,,1.8352733794779716
impedance,2010-08-16 16:01:52,24,B0045,171,356,00356.csv,,0.07303308844921155,0.23387459182998502,,0.6727118116844828
discharge,2010-08-16 16:33:48,4,B0045,172,357,00357.csv,0.6495813516716594,,,0.0,0.5520409977167927
charge,2010-08-16 17:53:19,4,B0045,173,358,00358.csv,,,,,1.7439613605623971
discharge,2010-08-16 20:54:56,4,B0045,174,359,00359.csv,0.6337485177966306,,,0.0,0.16791312150511892
charge,2010-08-16 22:13:02,4,B0045,175,360,00360.csv,,,,,1.6451103494536399
discharge,2010-08-17 01:14:42,4,B0045,176,361,00361.csv,0.6298550929085645,,,0.0,0.3465331528793631
charge,2010-08-17 02:32:20,4,B0045,177,362,00362.csv,,,,,1.5850105266644812
discharge,2010-08-17 05:33:53,4,B0045,178,363,00363.csv,0.6183063778386736,,,0.0,0.24381171032010554
charge,2010-08-17 06:50:25,4,B0045,179,364,00364.csv,,,,,1.8396561015899993
discharge,2010-08-17 09:52:05,4,B0045,180,365,00365.csv,0.6069476168507777,,,0.0,0.23404102983200747
impedance,2010-08-17 11:12:01,24,B0045,181,366,00366.csv,,0.07792709011808394,0.2528231787923866,,0.9987130982465137
charge,2010-08-17 11:43:58,4,B0045,182,367,00367.csv,,,,,1.7464934268462395
impedance,2010-08-17 14:49:38,24,B0045,183,368,00368.csv,,0.07391035231000713,0.23877946759746088,,0.9133997328321505
discharge,2010-07-21 15:00:35,4,B0048,0,369,00369.csv,1.6579955793677608,,,28.0,0.34252310907579625
impedance,2010-07-21 16:53:45,24,B0048,1,370,00370.csv,,0.07799077882418357,0.23974893898915942,,0.16621952253892125
charge,2010-07-21 17:25:40,4,B0048,2,371,00371.csv,,,,,1.5293360400768672
impedance,2010-07-21 20:31:05,24,B0048,3,372,00372.csv,,0.07486242670723003,0.21184412901313732,,0.3769661877036782
discharge,2010-07-21 21:02:56,4,B0048,4,373,00373.csv,1.5076933476098775,,,24.0,1.1233896108409167
charge,2010-07-21 22:38:43,4,B0048,5,374,00374.csv,,,,,1.9869816860002567
discharge,2010-07-22 01:40:06,4,B0048,6,375,00375.csv,1.4989223343608031,,,22.0,0.6172103695607181
charge,2010-07-22 03:14:53,4,B0048,7,376,00376.csv,,,,,2.443793333798671
discharge,2010-07-22 06:16:21,4,B0048,8,377,00377.csv,1.4782919502497789,,,20.0,1.3738243318959305
charge,2010-07-22 07:50:21,4,B0048,9,378,00378.csv,,,,,2.386771476093095
discharge,2010-07-22 10:51:48,4,B0048,10,379,00379.csv,1.461856891390611,,,18.0,1.3820877475616236
charge,2010-07-22 12:25:03,4,B0048,11,380,00380.csv,,,,,2.3865264344694936
discharge,2010-07-22 15:26:29,4,B0048,12,381,00381.csv,1.4509592706473475,,,16.0,1.1268561510985406
impedance,2010-07-22 17:03:07,24,B0048,13,382,00382.csv,,0.07857734995287656,0.229261520633249,,0.15853755438313452
charge,2010-07-22 17:34:59,4,B0048,14,383,00383.csv,,,,,1.8342932667142897
impedance,2010-07-22 20:40:25,24,B0048,15,384,00384.csv,,0.07489643913902913,0.19798822090855814,,0.36325653925511026
discharge,2010-07-23 09:59:08,4,B0048,16,385,00385.csv,1.451746997147108,,,12.0,1.499703950505434
impedance,2010-07-23 11:35:36,24,B0048,17,386,00386.csv,,0.07921442518696754,0.22345095607046195,,0.15534408686712675
charge,2010-07-23 12:07:29,4,B0048,18,387,00387.csv,,,,,1.4688418734754853
impedance,2010-07-23 15:12:59,24,B0048,19,388,00388.csv,,0.0757692694613932,0.2089565660584671,,0.37371570362806794
discharge,2010-07-23 15:44:51,4,B0048,20,389,00389.csv,1.444392866287476,,,8.0,1.3920321732655931
charge,2010-07-23 17:17:36,4,B0048,21,390,00390.csv,,,,,2.9195684361952607
discharge,2010-07-23 20:19:02,4,B0048,22,391,00391.csv,1.432738323965376,,,6.0,1.389268984122728
charge,2010-07-23 21:50:50,4,B0048,23,392,00392.csv,,,,,2.159004788143896
discharge,2010-07-24 00:52:14,4,B0048,24,393,00393.csv,1.417241201438662,,,4.0,1.3096739457712105
charge,2010-07-24 02:23:21,4,B0048,25,394,00394.csv,,,,,2.865899771522687
discharge,2010-07-24 05:24:46,4,B0048,26,395,00395.csv,1.4057559944573452,,,2.0,1.4078733199179354
charge,2010-07-24 06:55:11,4,B0048,27,396,00396.csv,,,,,2.149512135272985
discharge,2010-07-24 09:56:39,4,B0048,28,397,00397.csv,1.3902706269897063,,,0.0,1.2459861011878381
impedance,2010-07-24 11:30:35,24,B0048,29,398,00398.csv,,0.08000205531297787,0.23229414101827145,,0.18900638997890792
charge,2010-07-24 12:02:28,4,B0048,30,399,00399.csv,,,,,1.4665458778963665
impedance,2010-07-24 15:07:54,24,B0048,31,400,00400.csv,,0.0753322025051574,0.19519769256846722,,0.35238075387107953
discharge,2010-07-27 16:12:05,4,B0048,32,401,00401.csv,1.4196659307880326,,,0.0,1.4195834290530172
impedance,2010-07-27 17:47:10,24,B0048,33,402,00402.csv,,0.0818843773490264,0.23100483852381862,,0.3201973432752751
charge,2010-07-27 18:19:03,4,B0048,34,403,00403.csv,,,,,1.5835261093363207
impedance,2010-07-27 21:24:31,24,B0048,35,404,00404.csv,,0.07641471458894618,0.19470711834781718,,0.36951907023662534
discharge,2010-07-27 21:56:24,4,B0048,36,405,00405.csv,1.4190563985232272,,,0.0,1.626048613323597
charge,2010-07-27 23:28:08,4,B0048,37,406,00406.csv,,,,,2.5488368144039817
discharge,2010-07-28 02:29:37,4,B0048,38,407,00407.csv,1.404272356704056,,,0.0,1.5333083217782857
charge,2010-07-28 04:00:28,4,B0048,39,408,00408.csv,,,,,2.451106226390924
discharge,2010-07-28 07:01:57,4,B0048,40,409,00409.csv,1.3916140490958342,,,0.0,1.6291814859927438
charge,2010-07-28 08:31:35,4,B0048,41,410,00410.csv,,,,,1.9155344066127935
discharge,2010-07-28 11:33:01,4,B0048,42,411,00411.csv,1.3749618350294734,,,0.0,1.3218338725589647
charge,2010-07-28 13:02:08,4,B0048,43,412,00412.csv,,,,,2.5778018906540616
discharge,2010-07-28 16:03:39,4,B0048,44,413,00413.csv,1.3545155713071164,,,0.0,1.3812230715193525
impedance,2010-07-28 17:36:00,24,B0048,45,414,00414.csv,,0.08219047870872118,0.24072826115845622,,0.2789548620855493
charge,2010-07-28 18:07:53,4,B0048,46,415,00415.csv,,,,,1.6626305447592784
impedance,2010-07-28 21:13:22,24,B0048,47,416,00416.csv,,0.07694896787681794,0.2163753560854461,,0.38401365910480634
discharge,2010-07-28 21:45:15,4,B0048,48,417,00417.csv,1.3440223073315984,,,0.0,1.1952558207154855
charge,2010-07-28 23:13:00,4,B0048,49,418,00418.csv,,,,,2.6106172104782277
discharge,2010-07-29 02:14:29,4,B0048,50,419,00419.csv,0,,,0.0,0.7016212219192076
charge,2010-07-29 02:55:52,4,B0048,51,420,00420.csv,,,,,0.4755126349666557
discharge,2010-07-29 05:57:18,4,B0048,52,421,00421.csv,1.372384475860572,,,0.0,1.0474696819270493
charge,2010-07-29 07:27:57,4,B0048,53,422,00422.csv,,,,,2.0148917093899184
discharge,2010-07-29 10:29:29,4,B0048,54,423,00423.csv,1.3184105752674413,,,0.0,1.045864301915712
charge,2010-07-29 11:56:11,4,B0048,55,424,00424.csv,,,,,2.357504206120284
discharge,2010-07-29 14:57:39,4,B0048,56,425,00425.csv,1.3112727599578604,,,0.0,1.0943069697740913
impedance,2010-07-29 16:27:30,24,B0048,57,426,00426.csv,,0.0821552417870071,0.22728873932665633,,0.31449439259785655
charge,2010-07-29 16:59:23,4,B0048,58,427,00427.csv,,,,,2.0935610461010703
impedance,2010-07-29 20:04:55,24,B0048,59,428,00428.csv,,0.08120105386377145,0.21123784616824648,,0.3762199837552401
discharge,2010-07-29 20:36:49,4,B0048,60,429,00429.csv,1.2970172419001187,,,0.0,1.140271717546758
charge,2010-07-29 22:02:15,4,B0048,61,430,00430.csv,,,,,2.421401959025841
discharge,2010-07-30 01:03:48,4,B0048,62,431,00431.csv,1.2995219526631718,,,0.0,1.1461624402071273
charge,2010-07-30 02:28:41,4,B0048,63,432,00432.csv,,,,,2.02983403377042
discharge,2010-07-30 05:30:13,4,B0048,64,433,00433.csv,1.2826154066729571,,,0.0,1.0754314112995824
charge,2010-07-30 06:54:35,4,B0048,65,434,00434.csv,,,,,2.128405066674753
discharge,2010-07-30 09:56:07,4,B0048,66,435,00435.csv,1.2752890152407,,,0.0,1.0496880784848568
charge,2010-07-30 11:19:35,4,B0048,67,436,00436.csv,,,,,2.663760717713254
discharge,2010-07-30 14:21:03,4,B0048,68,437,00437.csv,1.2735572473264072,,,0.0,1.3108797655759379
impedance,2010-07-30 15:48:12,24,B0048,69,438,00438.csv,,0.08137007548326783,0.2462524937882742,,0.23110686810870776
charge,2010-07-30 16:20:06,4,B0048,70,439,00439.csv,,,,,2.1172921027593055
impedance,2010-07-30 19:25:34,24,B0048,71,440,00440.csv,,0.07886956638985701,0.21370829074200262,,0.38606343037498325
discharge,2010-07-30 19:57:28,4,B0048,72,441,00441.csv,1.2594114333938535,,,0.0,1.072647942367214
charge,2010-07-30 21:20:14,4,B0048,73,442,00442.csv,,,,,2.62892249681528
discharge,2010-07-31 00:21:41,4,B0048,74,443,00443.csv,1.2631632585495876,,,0.0,0.8164780163055115
charge,2010-07-31 01:43:57,4,B0048,75,444,00444.csv,,,,,1.9610903960912462
discharge,2010-07-31 04:45:24,4,B0048,76,445,00445.csv,1.2491717310136363,,,0.0,1.047030464937989
charge,2010-07-31 06:07:05,4,B0048,77,446,00446.csv,,,,,2.0464599525204177
discharge,2010-07-31 09:08:38,4,B0048,78,447,00447.csv,1.233984347835307,,,0.0,1.0837822478968369
charge,2010-07-31 10:29:39,4,B0048,79,448,00448.csv,,,,,2.5358797425292368
discharge,2010-07-31 13:31:07,4,B0048,80,449,00449.csv,1.240031992028868,,,0.0,1.2541565659107328
impedance,2010-07-31 14:55:48,24,B0048,81,450,00450.csv,,0.08225194664630603,0.24297878659653382,,0.1619507664288457
charge,2010-07-31 15:27:42,4,B0048,82,451,00451.csv,,,,,1.8065573727935476
impedance,2010-07-31 18:33:11,24,B0048,83,452,00452.csv,,0.0799826707857191,0.2047737934078979,,0.38431872399037936
discharge,2010-08-03 15:52:53,4,B0048,84,453,00453.csv,1.30370857198071,,,0.0,1.4889883171127085
impedance,2010-08-03 17:20:28,24,B0048,85,454,00454.csv,,0.08086061563466027,0.23879470834549774,,0.22950649922958594
charge,2010-08-03 17:52:22,4,B0048,86,455,00455.csv,,,,,1.5908958048635868
impedance,2010-08-03 20:57:49,24,B0048,87,456,00456.csv,,0.07883278236642736,0.2102307097728051,,0.3848341210883041
discharge,2010-08-03 21:29:43,4,B0048,88,457,00457.csv,1.315055963470538,,,0.0,0.7599182185779209
charge,2010-08-03 22:54:43,4,B0048,89,458,00458.csv,,,,,1.7030276250495398
discharge,2010-08-04 01:56:12,4,B0048,90,459,00459.csv,1.2888738300982074,,,0.0,1.1124065020575336
charge,2010-08-04 03:19:23,4,B0048,91,460,00460.csv,,,,,2.4516596105593718
discharge,2010-08-04 06:20:57,4,B0048,92,461,00461.csv,1.2877137595885193,,,0.0,1.287636117283251
charge,2010-08-04 07:43:19,4,B0048,93,462,00462.csv,,,,,2.1224165142318587
discharge,2010-08-04 10:44:49,4,B0048,94,463,00463.csv,1.2673379985315463,,,0.0,1.3093358695795763
charge,2010-08-04 12:06:28,4,B0048,95,464,00464.csv,,,,,2.5694951715637697
discharge,2010-08-04 15:07:58,4,B0048,96,465,00465.csv,1.250594345697306,,,0.0,1.3215941744534727
impedance,2010-08-04 16:32:38,24,B0048,97,466,00466.csv,,0.08359248201820703,0.25467582471630545,,0.15844217398476682
charge,2010-08-04 17:04:33,4,B0048,98,467,00467.csv,,,,,1.7576630940419378
impedance,2010-08-04 20:10:04,24,B0048,99,468,00468.csv,,0.07860661634486579,0.21549822256470672,,0.381519578303244
discharge,2010-08-04 20:41:59,4,B0048,100,469,00469.csv,1.2487131179395878,,,0.0,1.345947989212769
charge,2010-08-04 22:02:33,4,B0048,101,470,00470.csv,,,,,2.7043431941738554
discharge,2010-08-05 01:04:03,4,B0048,102,471,00471.csv,1.248002326082933,,,0.0,1.1646672988568312
charge,2010-08-05 02:23:35,4,B0048,103,472,00472.csv,,,,,2.5628925721850035
discharge,2010-08-05 05:25:07,4,B0048,104,473,00473.csv,1.2300895244599586,,,0.0,1.8241674928866916
charge,2010-08-05 06:44:04,4,B0048,105,474,00474.csv,,,,,2.5242978004819325
discharge,2010-08-05 09:45:36,4,B0048,106,475,00475.csv,1.2244197121500935,,,0.0,2.0590331103977744
charge,2010-08-05 11:04:13,4,B0048,107,476,00476.csv,,,,,2.938768242108546
discharge,2010-08-05 14:05:44,4,B0048,108,477,00477.csv,1.2186682845116386,,,0.0,1.9432262204929618
impedance,2010-08-05 15:27:47,24,B0048,109,478,00478.csv,,0.08258300471033096,0.25261163528965497,,0.23783155974428088
charge,2010-08-05 15:59:42,4,B0048,110,479,00479.csv,,,,,2.114218081108545
impedance,2010-08-05 19:05:13,24,B0048,111,480,00480.csv,,0.07927683932526819,0.21954347872890417,,0.38130616538442635
discharge,2010-08-05 19:37:08,4,B0048,112,481,00481.csv,1.2037865236033616,,,0.0,1.179989523154756
charge,2010-08-05 20:54:47,4,B0048,113,482,00482.csv,,,,,2.6417622200283555
discharge,2010-08-05 23:56:22,4,B0048,114,483,00483.csv,1.1947642300832226,,,0.0,1.8867104396851453
